date,valid_from,valid_to,source,county_name,zone_name,localities,code,code_name,phenomenon,phenomenon_group,geometry_source,match_confidence,alert_id,message,source_url,source_label
2026-08-05,2026-08-05T19:16:00,2026-08-05T20:05:00,nowcasting,Mureș,Mureș - localitati,Sovata; Gurghiu; Hodac; Ibănești; Eremitu,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 50...60 km/h, grindină de mici dimensiuni (sub 2 cm).",ploi/vijelii,coordGis,high,83fb9bb8604d7fef,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 50...60 km/h, grindină de mici dimensiuni (sub 2 cm).",,
2026-08-06,2026-08-06T09:50:00,2026-08-06T10:45:00,nowcasting,Bacău,Bacău - localitati,Balcani; Asău; Mărgineni; Pârjol; Agăș; Zemeș; Măgirești; Solonț; Scorțeni; Strugari; Ardeoani,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice,  grindină de mici dimensiuni, intensificări ale vântului (50...60 km/h)",ploi/vijelii,coordGis,high,9f60b520101d2a90,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice,  grindină de mici dimensiuni, intensificări ale vântului (50...60 km/h)",,
2026-08-06,2026-08-06T14:16:00,2026-08-06T15:15:00,nowcasting,Caraș-Severin,Caraș-Severin - localitati,Obreja; Constantin Daicoviciu; Păltiniș; Fârliug; Sacu; Copăcele; Ezeriș; Brebu; Zorlențu Mare,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",ploi/vijelii,uat_match,medium,88e5c6773d5b8840,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",,
2026-08-06,2026-08-06T14:16:00,2026-08-06T15:15:00,nowcasting,Timiș,Timiș - localitati,Lugoj; Nădrag; Gavojdia; Victor Vlad Delamarina; Tomești; Fârdea; Criciova; Bârna; Știuca,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",ploi/vijelii,uat_match,medium,88e5c6773d5b8840,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",,
2026-08-06,2026-08-06T14:40:00,2026-08-06T15:20:00,nowcasting,Bacău,Bacău - localitati,Buhuși; Balcani; Blăgești; Gârleni; Zemeș; Racova,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de mici și medii dimensiuni (1...3 cm), intensificări ale vântului (50...70 km/h).",ploi/vijelii,uat_match,medium,87e967f0187cc242,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de mici și medii dimensiuni (1...3 cm), intensificări ale vântului (50...70 km/h).",,
2026-08-06,2026-08-06T14:50:00,2026-08-06T15:50:00,nowcasting,Arad,Arad - localitati,Sebiș; Gurahonț; Hălmagiu; Vârfurile; Hălmăgel; Archiș; Pleșcuța; Dezna; Hășmaș; Cărand; Moneasa; Ignești; Județul Bihor; zona de munte de peste 1800 m,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",ploi/vijelii,uat_match,medium,42081feb5cfd742c,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",,
2026-08-06,2026-08-06T14:50:00,2026-08-06T15:50:00,nowcasting,Bihor,Bihor - localitati,Finiș; Vașcău; Cărpinet; Nucet; Criștioru de Jos,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",ploi/vijelii,uat_match,high,42081feb5cfd742c,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",,
2026-08-06,2026-08-06T14:50:00,2026-08-06T15:50:00,nowcasting,Caraș-Severin,Caraș-Severin - localitati,Mehadia; Teregova; Cornereva; Bozovici; Prigor; Luncavița; Iablanița; Cornea; Bănia; Dalboșeț; Eftimie Murgu; Domașnea; Lăpușnicel; Mehadica,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",ploi/vijelii,coordGis,high,42081feb5cfd742c,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului 50-70 km/h, vijelie, grindină de mici și medii dimensiuni (1-3) cm",,
2026-08-06,2026-08-06T15:58:00,2026-08-06T16:40:00,nowcasting,Hunedoara,Hunedoara - localitati,Vața de Jos; Baia de Criș; Zam; Gurasada; Tomești; Vorța; Bulzeștii de Sus,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",ploi/vijelii,uat_match,high,773766472faf7899,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",,
2026-08-06,2026-08-06T16:06:00,2026-08-06T16:45:00,nowcasting,Dâmbovița,Dâmbovița - localitati,Voinești; Tătărani; Ludești; Mănești; Cândești,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60 - 80 km/h), vijelie, grindină de mici și medii dimensiuni (1..3 cm).",ploi/vijelii,uat_match,medium,512c62d006646bfe,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60 - 80 km/h), vijelie, grindină de mici și medii dimensiuni (1..3 cm).",,
2026-08-06,2026-08-06T16:10:00,2026-08-06T17:00:00,nowcasting,Timiș,Timiș - localitati,Banloc; Ghilad; Livezile; Giera,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",ploi/vijelii,uat_match,high,5d70fd3c480472f6,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",,
2026-08-06,2026-08-06T16:25:00,2026-08-06T17:20:00,nowcasting,Arad,Arad - localitati,Gurahonț; Zăbrani; Săvârșin; Almaș; Bârzava; Tauț; Conop; Vărădia de Mureș; Petriș; Dieci; Chisindia; Brazii; Șilindia; Șiștarovăț,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",ploi/vijelii,coordGis,high,1187f91c73ae999d,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",,
2026-08-06,2026-08-06T16:25:00,2026-08-06T17:20:00,nowcasting,Timiș,Timiș - localitati,Recaș; Topolovățu Mare; Pișchia; Mașloc; Fibiș; Ghizela; Brestovăț; Bogda; Secaș,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",ploi/vijelii,uat_match,high,1187f91c73ae999d,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (60-80 km/h), vijelie, grindină de mici și medii dimensiuni (1-4 cm).",,
2026-08-07,2026-08-07T05:25:00,2026-08-07T08:00:00,nowcasting,Suceava,Suceava - localitati,Vatra Dornei; Fundu Moldovei; Dorna Candrenilor; Pojorâta; Dorna-Arini; Crucea; Iacobeni; Sadova; Poiana Stampei; Coșna; Ciocănești,1,Galben,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",ceata,uat_match,medium,249311bbf190d388,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",,
2026-08-07,2026-08-07T07:42:00,2026-08-07T08:30:00,nowcasting,Brașov,Brașov - localitati,Rupea; Hoghiz; Racoș; Jibert; Homorod; Cața; Bunești; Ormeniș; Augustin,1,Galben,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h.",ploi/vijelii,uat_match,high,f3c146114537eaaf,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h.",,
2026-08-07,2026-08-07T07:42:00,2026-08-07T08:30:00,nowcasting,Covasna,Covasna - localitati,Baraolt; Sânzieni; Brăduț; Bățani; Cernat; Brețcu; Turia; Bodoc; Lemnia; Vârghiș; Micfalău; Bixad; Poian; Aita Mare; Mereni; Malnaș; Estelnic,1,Galben,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h.",ploi/vijelii,uat_match,medium,f3c146114537eaaf,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h.",,
2026-08-07,2026-08-07T07:42:00,2026-08-07T08:30:00,nowcasting,Harghita,Harghita - localitati,Ciucsângeorgiu; Sânsimion; Plăieșii de Jos; Mărtiniș; Feliceni; Sânmartin; Tușnad; Sântimbru; Cozmeni; Băile Tușnad; Merești; Ocland; Dârjiu; Ulieș,1,Galben,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h.",ploi/vijelii,uat_match,medium,f3c146114537eaaf,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h.",,
2026-08-07,2026-08-07T07:45:00,2026-08-07T08:30:00,nowcasting,Bacău,Bacău - localitati,Onești; Moinești; Comănești; Târgu Ocna; Dărmănești; Dofteana; Poduri; Helegiu; Asău; Berzunți; Livezi; Târgu Trotuș; Bârsănești; Pârgărești; Sănduleni,1,Galben,"Descărcări electrice, averse torențiale care vor acumula 15...20 l/mp, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni.",ploi/vijelii,coordGis,high,68b801d14cf8e079,"Descărcări electrice, averse torențiale care vor acumula 15...20 l/mp, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni.",,
2026-08-07,2026-08-07T08:40:00,2026-08-07T10:00:00,nowcasting,Brașov,Brașov - localitati,Rupea; Hoghiz; Racoș; Jibert; Apața; Șercaia; Comana; Homorod; Cața; Măieruș; Bunești; Părău; Ungra; Ormeniș; Augustin; Ticușu,1,Galben,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,high,1e096e225cdc7dc4,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",,
2026-08-07,2026-08-07T08:40:00,2026-08-07T10:00:00,nowcasting,Covasna,Covasna - localitati,Baraolt; Sânzieni; Brăduț; Bățani; Turia; Bodoc; Belin; Lemnia; Hăghig; Vârghiș; Micfalău; Bixad; Poian; Aita Mare; Mereni; Malnaș; Estelnic,1,Galben,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,coordGis,high,1e096e225cdc7dc4,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",,
2026-08-07,2026-08-07T08:40:00,2026-08-07T10:00:00,nowcasting,Harghita,Harghita - localitati,Miercurea Ciuc; Odorheiu Secuiesc; Cristuru Secuiesc; Vlăhița; Ciucsângeorgiu; Lueta; Mugeni; Sânsimion; Plăieșii de Jos; Mărtiniș; Ciceu; Feliceni; Sânmartin; Sâncrăieni; Tușnad; Căpâlnița; Sântimbru; Cozmeni; Satu Mare; Băile Tușnad; Leliceni; Păuleni-Ciuc; Porumbeni; Brădești; Merești; Ocland; Dârjiu; Ulieș,1,Galben,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,1e096e225cdc7dc4,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",,
2026-08-07,2026-08-07T14:00:00,2026-08-07T15:00:00,nowcasting,Mehedinți,Mehedinți - localitati,Breznița-Ocol; Izvoru Bârzii; Ilovăț; Ilovița; Bâlvănești; Cireșu; Godeanu,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 45...50 km/h) grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,coordGis,high,cd62257cd874912a,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 45...50 km/h) grindină de mici dimensiuni (1...2 cm).",,
2026-08-07,2026-08-07T16:30:00,2026-08-07T17:20:00,nowcasting,Caraș-Severin,Caraș-Severin - localitati,Oțelu Roșu; Zăvoi; Obreja; Băuțar; Rusca Montană; Glimboca; Marga,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice.",ploi/vijelii,uat_match,high,84de67288dd651b3,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice.",,
2026-08-07,2026-08-07T16:45:00,2026-08-07T17:45:00,nowcasting,Cluj,Cluj - localitati,Huedin; Sâncraiu; Izvoru Crișului,2,Portocaliu,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice. În zona avertizată în ultimele ore s-au acumulat cantități de 15...25 l/mp.",ploi/vijelii,uat_match,high,7cb2c638aab86e33,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice. În zona avertizată în ultimele ore s-au acumulat cantități de 15...25 l/mp.",,
2026-08-07,2026-08-07T16:45:00,2026-08-07T17:30:00,nowcasting,Călărași,Călărași - localitati,Sărulești; Valea Argovei; Luica; Gurbănești; Nicolae Bălcescu,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de dimensiuni medii (3..4 cm)",ploi/vijelii,coordGis,high,8ea76225a056ad35,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de dimensiuni medii (3..4 cm)",,
2026-08-07,2026-08-07T16:45:00,2026-08-07T17:40:00,nowcasting,Galați,Galați - localitati,Drăgușeni; Berești-Meria; Berești; Bălășești; Bălăbănești; Rădești,2,Portocaliu,"Grindină de medii dimensiuni (3...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",ploi/vijelii,uat_match,high,a4c81cd7685b0b12,"Grindină de medii dimensiuni (3...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",,
2026-08-07,2026-08-07T16:45:00,2026-08-07T17:45:00,nowcasting,Sălaj,Sălaj - localitati,Almașu; Fildu de Jos,2,Portocaliu,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice. În zona avertizată în ultimele ore s-au acumulat cantități de 15...25 l/mp.",ploi/vijelii,uat_match,high,7cb2c638aab86e33,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice. În zona avertizată în ultimele ore s-au acumulat cantități de 15...25 l/mp.",,
2026-08-07,2026-08-07T16:45:00,2026-08-07T17:40:00,nowcasting,Vaslui,Vaslui - localitati,Bârlad; Zorleni; Banca; Vinderei; Epureni; Grivița; Mălușteni; Șuletea; Băcani; Viișoara; Dodești; Fruntișeni,2,Portocaliu,"Grindină de medii dimensiuni (3...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",ploi/vijelii,uat_match,medium,a4c81cd7685b0b12,"Grindină de medii dimensiuni (3...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",,
2026-08-07,2026-08-07T16:52:00,2026-08-07T18:00:00,nowcasting,Brăila,Brăila - localitati,Șuțești; Măxineni; Salcia Tudor; Vișani; Gradiștea; Râmnicelu; Gemenele; Scorțaru Nou; Racoviță,2,Portocaliu,"local averse torențiale care vor acumula 30...40 l/mp, frecvente descărcări electrice, grindină de dimensiuni medii (3..4 cm)",ploi/vijelii,uat_match,medium,82761293c5cfb222,"local averse torențiale care vor acumula 30...40 l/mp, frecvente descărcări electrice, grindină de dimensiuni medii (3..4 cm)",,
2026-08-07,2026-08-07T17:15:00,2026-08-07T18:00:00,nowcasting,Dolj,Dolj - localitati,Calafat; Băilești; Poiana Mare; Moțăței; Ciupercenii Noi; Maglavit; Desa; Rast; Piscu Vechi; Ghidici; Seaca de Câmp,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină (1...2 cm).",ploi/vijelii,uat_match,medium,5614a2075550c37e,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină (1...2 cm).",,
2026-08-07,2026-08-07T17:22:00,2026-08-07T18:15:00,nowcasting,Bihor,Bihor - localitati,Dobrești; Vadu Crișului; Șuncuiuș; Aștileu; Țețchea; Măgești; Vârciorog,3,Roșu,Averse torențiale care vor acumula peste 25..30 l/mp. În zona avertizată în ultimele ore s-au acumulat cantități de 25...40 l/mp.,ploi/vijelii,uat_match,high,11ac31b3a9a8bb62,Averse torențiale care vor acumula peste 25..30 l/mp. În zona avertizată în ultimele ore s-au acumulat cantități de 25...40 l/mp.,,
2026-08-07,2026-08-07T17:25:00,2026-08-07T18:25:00,nowcasting,Olt,Olt - localitati,Slatina; Piatra-Olt; Osica de Sus; Mărunței; Fălcoiu; Izvoarele; Găneasa; Valea Mare; Movileni; Brâncoveni; Schitu; Vâlcele; Coteana; Brebeni; Slătioara; Perieți; Bălteni; Șopârlița; Milcov; Ipotesti,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină (1...2 cm), intensificări ale vântului, vijelii (50...70 km/h).",ploi/vijelii,coordGis,high,e3bdaceabf364ab2,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină (1...2 cm), intensificări ale vântului, vijelii (50...70 km/h).",,
2026-08-07,2026-08-07T17:50:00,2026-08-07T18:45:00,nowcasting,Olt,Olt - localitati,Scornicești; Curtișoara; Strejești; Verguleasa; Teslui; Priseaca; Oporelu,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină (1...2 cm), intensificări ale vântului, vijelii (50...70 km/h).",ploi/vijelii,uat_match,high,fad47e5549529af7,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină (1...2 cm), intensificări ale vântului, vijelii (50...70 km/h).",,
2026-08-07,2026-08-07T17:55:00,2026-08-07T18:55:00,nowcasting,Sălaj,Sălaj - localitati,Fildu de Jos,2,Portocaliu,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice. În zona avertizată în ultimele ore s-au acumulat cantități de 15...25 l/mp.",ploi/vijelii,uat_match,high,0c60dd0a1b84fa26,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice. În zona avertizată în ultimele ore s-au acumulat cantități de 15...25 l/mp.",,
2026-08-07,2026-08-07T18:00:00,2026-08-07T18:45:00,nowcasting,Bihor,Bihor - localitati,Aleșd; Brusturi; Vadu Crișului; Aștileu; Lugașu de Jos; Țețchea; Aușeu; Măgești,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",ploi/vijelii,uat_match,high,08d783b6f9d9f9cc,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",,
2026-08-07,2026-08-07T18:10:00,2026-08-07T18:50:00,nowcasting,Cluj,Cluj - localitati,Chinteni; Borșa,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",ploi/vijelii,uat_match,high,392de0c941af0e59,"Averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",,
2026-08-07,2026-08-07T18:15:00,2026-08-07T19:30:00,nowcasting,Constanța,Constanța - localitati,Hârșova; Ostrov; Lipnița; Ciobanu; Ghindărești; Gârliciu,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului(rafale de 50 -60 km/h), grindină (1...2 cm).",ploi/vijelii,uat_match,high,6ec35ddc8f6c95e1,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului(rafale de 50 -60 km/h), grindină (1...2 cm).",,
